N-grams analysis for "One hundred years of solitude" by Gabriel Garcia Marquez

2-GRAMs
--------
YEARS LATER: 2
in Riohacha.: 2
mountains along: 2
trail that: 2
to found: 2
found Macondo: 2
was out: 5
were convinced: 2
follow the: 2
the dangerous: 3
towns and: 2
in broad: 5
broad daylight: 4
Liberals who: 2
following morning: 2
Riohacha from: 2
been shot.: 2
Aureliano Buendía’s: 10
proclaimed him: 2
chief of: 2
He assumed: 2
accept it: 2
thousand men: 2
men but: 2
The survivors: 3
the eastern: 2
eastern frontier.: 2
The next: 2
was heard: 6
them was: 3
coming from: 2
the smaller: 2
government was: 4
was sent: 2
telegraph and: 2
included in: 3
jubilant proclamations: 2
But two: 3
telegram which: 3
the legend: 3
legend of: 2
devoured by: 4
in arms: 4
leaders who: 3
the congress: 2
five thousand: 3
Buendía left: 2
two thousand: 2
thousand well: 2
well armed: 3
Indians and: 2
his headquarters: 2
there and: 6
and proclaimed: 2
war against: 2
regime. The: 2
threat to: 2
shoot Colonel: 2
forty eight: 2
eight hours: 2
his forces: 2
forces to: 2
Colonel Roque: 3
the telegram: 2
read it: 2
telegraph office: 2
office in: 2
alive at: 2
of hand: 2
officers he: 3
he held: 3
Three months: 3
swamp road: 2
was full: 2
of children.: 2
twins who: 3
victim’s last: 2
last wishes: 2
wishes she: 2
was what: 5
Úrsula because: 2
Arcadio Segundo: 75
Segundo and: 14
and Aureliano: 26
Aureliano Segundo.: 6
Segundo. Amaranta: 2
with other: 4
When Colonel: 3
returned in: 2
house. Aureliano: 2
dressed as: 5
a revolutionary: 2
news was: 2
was good.: 2
good. A: 2
A year: 3
the flight: 3
flight of: 2
to halt: 2
halt the: 2
square in: 2
an almond: 2
almond tree: 2
and four: 3
windows for: 2
old friends: 2
four of: 2
took up: 2
the sessions: 2
the title: 4
to which: 4
was recognized: 2
on horseback: 2
One September: 2
afternoon with: 2
a storm: 3
tied the: 4
the rabbits: 2
to change: 4
change his: 3
his clothes.: 2
when her: 5
was locked: 2
locked in: 2
not hear: 2
motive for: 2
was perhaps: 3
perhaps the: 4
mystery that: 2
cleared up: 3
out under: 2
door crossed: 2
continued on: 2
a straight: 2
corner to: 2
right and: 2
another to: 2
the left: 3
in under: 4
crossed through: 2
a wide: 2
room table: 3
begonias and: 3
and passed: 2
the pantry: 4
pantry and: 2
kitchen where: 3
where Úrsula: 5
She followed: 2
followed the: 2
its course: 2
course and: 2
porch where: 2
where Aureliano: 9
José was: 3
that three: 3
plus three: 2
three is: 2
she crossed: 2
first to: 9
still wearing: 2
slippers and: 2
lying face: 2
face down: 2
blood that: 2
They found: 2
was it: 2
of powder: 3
times with: 3
brush and: 3
with ashes: 2
ashes and: 4
lye and: 2
a slow: 2
with iron: 2
plates and: 3
even then: 3
the funeral: 7
funeral procession: 5
his blessing: 2
the months: 3
months that: 3
reinforced the: 2
the grave: 3
with walls: 2
they threw: 2
compressed ash: 2
sawdust and: 2
years after: 5
the banana: 40
banana company: 31
shell of: 2
body out: 2
and buried: 3
of disdain: 2
disdain that: 2
earthly temptation: 2
very old: 2
with shoes: 2
shoes the: 2
color of: 4
old silver: 2
of tiny: 3
the Wandering: 3
Wandering Jew: 3
intense that: 2
broke through: 4
screens to: 2
die in: 7
the bedrooms.: 3
last time: 10
her alive: 4
was when: 3
with one: 7
to force: 3
force the: 2
Except for: 2
Argénida her: 3
servant and: 2
one ever: 3
had any: 5
her after: 2
At one: 2
one time: 7
was writing: 3
writing letters: 2
letters to: 7
a first: 4
whether she: 4
she received: 6
The town: 3
her. In: 4
The government: 2
that aroused: 2
an illusion: 2
illusion of: 3
of victory: 3
not right: 2
to destroy: 3
had more: 3
the feeling: 9
hemmed in: 3
restoration of: 2
destroy the: 3
church and: 2
Looking for: 2
of other: 4
and every: 4
war was: 6
was celebrated: 2
celebrated with: 3
would measure: 2
the real: 5
extent of: 2
the jungle: 2
opposite direction: 3
“We’re wasting: 2
wasting time: 2
back in: 4
awaited death: 2
death he: 4
lawyers dressed: 3
the icy: 2
cold of: 2
to speculate: 2
had meant: 4
meant when: 2
or what: 2
dawn when: 4
of uncertainty: 2
her cards.: 3
cards. “Watch: 2
“Watch out: 3
out for: 5
your mouth: 2
mouth ”: 2
that Pilar: 2
it means: 4
the sign: 2
later someone: 2
to someone: 3
someone else: 3
for any: 4
but since: 3
since it: 2
it. It: 3
strong enough: 2
him home: 3
was stiff: 2
between his: 5
against death: 2
over him.: 3
him. After: 3
stomach with: 3
fed him: 3
for two: 4
the fourth: 2
fourth day: 2
of danger.: 3
his officers: 3
he stayed: 3
when I: 2
to light: 6
light the: 5
wait until: 3
the haze: 3
haze of: 3
by Remedios’: 2
brought back: 5
the decisive: 2
periods of: 6
reading his: 2
the surprises: 2
surprises of: 2
war with: 4
his experience: 2
so clear: 2
clear that: 2
to examine: 2
asked Colonel: 2
are you: 2
“For the: 2
why ”: 2
he answered.: 4
“As far: 2
far as: 2
to realize: 12
fighting because: 2
bad ”: 2
said. Colonel: 2
was amused: 2
knowing why: 3
pride had: 2
had prevented: 2
prevented him: 2
from making: 2
groups in: 2
the interior: 2
the leaders: 3
leaders of: 2
that as: 2
would break: 5
the vicious: 3
Úrsula to: 4
the rebel: 6
the interior.: 2
Márquez was: 6
Úrsula received: 2
a member: 2
manners he: 2
war than: 2
political advisers: 3
Macondo the: 4
the atmosphere: 4
that Colonel: 15
dreamed of: 3
could die: 2
making little: 3
gold fishes.: 5
have lunch: 3
at Úrsula’s: 2
two or: 4
before when: 5
Márquez had: 4
declared his: 2
his love: 5
love for: 4
passion for: 5
laughed at: 2
he sent: 3
sent Amaranta: 2
on them.: 3
sent her: 4
later Amaranta: 2
money and: 2
they spent: 2
I get: 2
of here: 2
her when: 6
on thinking: 6
him while: 2
she taught: 2
days for: 3
and accompany: 2
biscuits to: 2
hard time: 2
man like: 2
reaction of: 2
hunting for: 2
she answered.: 2
sorry that: 2
they’re going: 2
She said: 2
it without: 3
without thinking: 3
shut herself: 7
more her: 2
death. Her: 2
and promised: 3
was over.: 5
her promise: 4
invested with: 4
him there: 3
all her: 3
marry Amaranta.: 2
house Colonel: 2
Márquez would: 3
Chinese checkers: 4
checkers with: 2
bring them: 2
take over: 4
was really: 8
heart the: 5
an anxiety: 3
the afternoons: 2
afternoons of: 2
of Chinese: 3
checkers and: 2
and time: 2
a nostalgic: 2
moved the: 2
which Colonel: 2
his wish: 2
wish to: 4
her she: 5
she rejected: 3
“I’m not: 2
not going: 5
love Aureliano: 2
me because: 3
you can’t: 2
a patient: 2
her secret: 5
tears Amaranta: 2
the voice: 3
voice of: 3
gave Úrsula: 2
Úrsula the: 3
was dying: 2
him she: 6
him. At: 2
time Colonel: 2
to Macondo: 11
only once: 3
eight months: 5
the colonel’s: 4
to die.: 3
Not only: 4
was he: 7
as ever: 2
ever but: 2
had developed: 2
being able: 2
will to: 2
a degree: 5
degree that: 3
to lift: 3
the colossal: 3
rain. The: 3
bed. In: 2
in no: 3
same to: 2
a habit: 2
him fed: 2
But actually: 2
actually the: 2
time was: 12
Aguilar would: 2
day to: 4
talked about: 2
not need: 5
have something: 3
death. It: 2
cleaned him: 2
an unknown: 5
called Aureliano: 2
a colonel: 2
colonel in: 2
He dreamed: 2
getting out: 2
of bed: 6
and going: 3
going into: 2
picture of: 5
the Virgin: 2
Virgin of: 2
that room: 4
into another: 4
another that: 4
just the: 7
same the: 2
open into: 2
alike and: 2
He liked: 3
go from: 2
from room: 2
would touch: 2
room of: 3
morning Úrsula: 2
his breakfast: 2
breakfast when: 2
“Good Lord: 3
Lord ”: 5
fleeing from: 2
and of: 8
of whom: 6
there had: 5
been any: 2
why he: 3
have come: 2
hard as: 2
a mirror: 2
mirror in: 2
not awaken: 2
measurements for: 2
the coffin: 6
rain of: 2
fell on: 2
storm and: 2
the roofs: 2
roofs and: 3
So many: 2
morning the: 4
them away: 3
away with: 7
could pass: 2
pass by.: 3
IN THE: 2
cut his: 3
to shape: 2
fuzz and: 2
as before: 4
before but: 3
gave Amaranta: 2
grow old: 2
that moment.: 2
moment. “You: 2
like Aureliano: 2
Aureliano when: 2
was your: 2
age ”: 2
said. “You’re: 2
been for: 6
Amaranta thought: 5
continued getting: 2
getting undressed: 2
undressed in: 2
always done: 3
been used: 2
finish his: 2
attention was: 4
between her: 3
to dig: 5
Some time: 2
had recovered: 3
from Pietro: 2
again he: 2
he no: 2
the sight: 3
sight of: 4
the splendid: 2
splendid breasts: 2
examining her: 2
discovering the: 2
inch by: 2
by inch: 2
his skin: 3
Ever since: 3
of leaving: 2
hammock and: 2
bed because: 5
fear of: 6
became aware: 5
her mosquito: 2
to feel: 4
Early one: 3
she refused: 2
awoke with: 3
stomach like: 2
he changed: 3
changed his: 2
his position: 4
position to: 2
make it: 3
hand without: 2
black bandage: 5
a blind: 2
the algae: 2
they seemed: 3
knew and: 2
and what: 5
sleep until: 2
twelve o’clock: 3
whose skin: 2
rest until: 2
slip in: 2
palliative for: 2
her solitude.: 2
they not: 2
would also: 2
corners of: 3
and shut: 3
starting to: 3
your aunt: 2
she asked: 13
he did.: 2
the flour: 2
and returned: 3
She realized: 2
too far: 2
child but: 3
an autumnal: 2
José who: 3
finishing his: 2
to reality: 2
consolation for: 2
with women: 2
darkness and: 4
admitted the: 2
the progress: 3
officers in: 2
the verge: 4
verge of: 4
rebels who: 2
down their: 2
The emissary: 2
from Colonel: 4
in agreement: 2
agreement with: 2
the terms: 2
terms of: 3
the armistice.: 2
country with: 2
the strictest: 2
of contradictory: 2
Macondo after: 2
and destroyed: 2
dawn they: 2
left town: 2
operation that: 2
it until: 3
when someone: 4
door in: 3
cloud of: 2
did she: 8
she discover: 3
José had: 3
days after: 2
small and: 2
and poorly: 2
during that: 3
that year: 2
Liberals and: 2
and Conservatives: 2
than two: 6
weeks he: 3
the border: 3
sent the: 5
the nation: 3
to proclaim: 3
proclaim war: 2
the outskirts: 3
outskirts of: 3
than fifteen: 2
fifteen miles: 2
miles away: 2
the enchanted: 2
enchanted region: 4
Spanish galleon: 3
around that: 7
time. She: 5
the pleasure: 5
renounced a: 2
a throne: 2
had saved: 2
money to: 4
could go: 3
dig it: 2
up because: 2
was rumored: 2
been killed: 2
killed in: 2
the provincial: 2
for almost: 2
months because: 3
mourning to: 2
was alive: 4
his country: 4
country and: 2
forms of: 2
to wipe: 4
wipe out: 6
from him: 3
passing through: 3
lost him: 2
forever ”: 2
person to: 2
showed the: 3
José Raquel: 6
Raquel Moncada: 4
Aureliano ”: 8
” General: 4
General Moncada: 16
pity that: 3
a Conservative.”: 2
Conservative.” He: 2
Moncada had: 2
war in: 3
his party: 2
had earned: 3
earned the: 2
though he: 3
many of: 4
his fellow: 2
fellow party: 2
party members: 2
to prosper: 2
eat and: 6
been at: 3
in imposing: 2
his authority: 4
the coast.: 3
to abandon: 3
Buendía he: 2
letters for: 2
In one: 3
join in: 3
The other: 5
reached its: 2
on even: 2
war the: 5
to exchange: 2
of to: 2
They became: 2
the popular: 3
both parties: 2
influence of: 3
setting up: 2
regime that: 2
while Colonel: 3
sneaking about: 2
Moncada was: 4
replaced the: 2
soldiers with: 2
laws and: 2
status of: 2
war as: 2
by Father: 4
“The Pup: 2
Pup ”: 2
offices in: 2
through whose: 2
the tickets: 3
about that: 6
the charge: 2
Melchor Escalona: 2
their knees: 2
knees in: 2
the students: 2
who talked: 2
the approval: 2
approval of: 2
Aureliano Segundo: 195
Segundo the: 3
Piedad were: 2
who inherited: 2
inherited her: 2
be known: 2
as Remedios: 3
the Beauty.: 7
mourning and: 4
Úrsula resisted: 2
resisted growing: 2
growing old.: 2
by Santa: 4
drive to: 4
recovered the: 4
the fortune: 4
fortune that: 3
spent in: 3
war but: 2
stuffed with: 2
buried in: 5
the bedroom.: 4
“As long: 2
God gives: 3
gives me: 2
me life: 2
life ”: 2
this madhouse.”: 2
how things: 3
things were: 6
were when: 2
and long: 3
determination to: 4
look each: 2
the face.: 2
the presence: 2
on hers: 2
“I always: 2
always thought: 2
a lot: 5
tried not: 2
from Remedios: 3
that covered: 3
her nephew: 3
bandage on: 4
hand for: 2
her virginity.: 2
he arrived: 3
she barred: 2
barred the: 3
bedroom but: 2
many nights: 2
she forgot: 4
return she: 2
had thought: 11
would she: 3
let herself: 6
herself be: 5
felt him: 2
had done: 15
done when: 2
done and: 2
not repress: 2
she realized: 7
“Go away: 4
away ”: 3
knew then: 3
longer a: 2
a barracks: 2
your mother: 4
age but: 3
I didn’t: 2
and come: 2
early in: 3
morning on: 2
most abject: 2
dry blood: 3
the wounded: 2
the instantaneous: 2
terror of: 3
had fled: 2
her memory: 3
only through: 2
but by: 4
her image: 2
suffered in: 2
of killing: 2
some old: 2
tell the: 3
tale of: 3
had married: 6
his aunt: 2
aunt who: 2
marry his: 2
do that: 2
answered him.: 2
we’re fighting: 2
weeks later: 6
than in: 3
than ever: 5
ever in: 2
darkness of: 3
the aggressiveness: 2
aggressiveness of: 2
a poor: 3
to Rome: 3
just that: 4
that ”: 2
the tail: 9
a pig.”: 4
he begged.: 2
the unbearable: 6
Catarino’s. He: 2
and cheap: 3
some time.: 2
would see: 2
sewing machine: 2
her. Amaranta: 2
she started: 2
she remembered: 5
nostalgia the: 2
and why: 2
bedroom. Aureliano: 2
José did: 2
not realize: 3
longer bear: 4
to Amaranta’s: 2
room. She: 2
rejected him: 2
an inflexible: 2
and unmistakable: 2
perfumed with: 3
appeared at: 5
stated that: 3
be baptized.: 2
exactly like: 2
see ice: 3
first time.: 3
time. The: 4
judgment of: 2
said. “The: 3
chairs rock: 2
him Aureliano: 3
had recognized: 2
recognized him.: 2
Although Amaranta: 2
against it.: 2
Úrsula at: 3
know about: 4
of sending: 2
of soldiers: 2
that hens: 2
turned loose: 2
year she: 3
Buendía were: 2
The oldest: 2
boy with: 2
green eyes: 2
eyes who: 2
not at: 4
all like: 2
family was: 4
colors but: 2
all with: 2
solitude that: 4
left no: 2
of breaking: 3
other was: 2
same light: 2
been left: 2
familiarity as: 2
been raised: 2
was startled.: 2
searched among: 2
the ancient: 2
ancient and: 2
and wrapped: 3
everyone had: 7
they baptized: 2
baptized with: 2
colonel had: 2
pockets with: 2
have them: 3
they finally: 2
themselves to: 3
down in: 5
and date: 2
the child.: 6
he can: 2
she expressed: 2
the desire: 3
for Colonel: 5
“Don’t worry: 5
dear friend: 3
come sooner: 2
sooner than: 3
to reveal: 2
at lunch: 2
lunch was: 2
and bloody: 3
rebellion of: 2
all those: 3
The situation: 2
been during: 3
that preceded: 2
preceded the: 3
the mayor: 3
mayor himself: 2
Captain Aquiles: 5
Aquiles Ricardo: 4
commander of: 5
took over: 3
looked upon: 3
“Don’t go: 2
street after: 2
entreaties were: 2
times had: 5
ceased to: 2
her. It: 2
return home: 2
awakened in: 2
the lewd: 2
for Amaranta: 6
the hiding: 2
forgotten her: 2
home only: 2
first they: 3
never known: 3
More than: 5
all hope.: 2
the tedium: 4
tedium of: 4
the victims: 4
victims of: 2
her irrevocable: 2
irrevocable fate: 2
fate as: 2
a shared: 2
but her: 5
cards and: 3
found peace: 2
girls from: 2
your room: 2
anyone was: 2
happy in: 3
She never: 3
never refused: 2
out even: 3
giving her: 3
her money: 2
love and: 11
of life: 6
since adolescence.: 2
she managed: 2
fourteen when: 2
to steal: 2
certain way: 2
been promised: 2
promised her: 3
hearts and: 2
like all: 2
reached her: 3
the mark: 2
mark of: 3
death. She: 4
She saw: 9
saw it: 4
tonight ”: 2
and sleep: 3
Carmelita Montiel: 3
deep feeling: 2
for me: 3
said. He: 2
the theater: 4
Spanish company: 2
company was: 5
play with: 3
order of: 7
of Captain: 2
realize that: 16
were searching: 2
searching the: 2
the audience.: 3
“Be careful: 2
hands on: 5
me.” The: 3
to search: 4
“He’s a: 4
was Colonel: 2
year old: 5
bathed in: 2
the shot: 4
destined to: 6
happiness that: 2
and shattered: 2
shattered his: 2
interpretation of: 2
really the: 2
four hours: 3
before Aureliano: 3
brought down: 2
by two: 4
established and: 2
of many: 2
the night.: 2
live Colonel: 2
Aureliano Buendía!”: 2
found that: 3
showing her: 3
four hundred: 2
past the: 3
theater and: 3
and discharged: 2
their revolvers: 2
carry the: 5
fell apart: 4
apart like: 2
loaf of: 2
outrages of: 2
General José: 2
the civil: 3
not expect: 2
news in: 2
of war: 10
was proclaimed: 2
Úrsula said: 8
General Moncada.: 2
supposed to: 2
most distant: 2
distant places: 2
places at: 3
Moncada did: 2
return until: 2
him here.”: 2
she asked.: 2
many times.: 2
the end.: 6
a rebel: 2
echoed in: 2
to dust.: 2
are ”: 2
they want: 3
the artillery: 2
from both: 2
both sides: 2
took leave: 2
God that: 2
have Aureliano: 2
him an: 2
again.” That: 2
long letter: 3
their common: 2
aim to: 2
he wished: 2
the politicians: 2
politicians in: 2
war to: 4
the gloomy: 3
felt it: 2
since she: 3
military retinue: 2
out until: 2
only accepted: 2
come closer: 2
ten feet: 2
even Úrsula: 4
the members: 2
members of: 4
an ordinary: 3
any kind: 4
caked with: 2
open and: 4
always on: 2
watchful and: 2
and resolute: 2
a vitality: 2
vitality that: 3
had something: 6
the coldness: 2
coldness of: 2
resistance to: 2
to herself.: 2
was. The: 2
his humor: 2
out he: 5
courts martial: 3
the exhausting: 2
exhausting task: 2
ahead of: 4
open their: 2
their eyes: 4
then that: 16
years and: 8
discovered the: 7
brother José: 2
a last: 3
gesture of: 2
of courtesy: 2
bring her: 3
on what: 4
solitary widow: 2
widow who: 2
his repressed: 2
loves and: 2
Encased in: 2
scarcely knew: 2
her bones: 2
showing through: 2
of Saint: 3
He began: 3
began by: 2
the rigor: 2
world for: 3
beyond any: 2
the perfumed: 2
letters from: 9
husband she: 2
that house: 2
her wicker: 3
wicker rocking: 4
at Colonel: 2
a ghost: 2
even upset: 2
upset by: 10
the lands: 3
sighed. “I: 2
thought and: 2
now I: 2
revision of: 3
Moncada. Úrsula: 2
his good: 4
us because: 2
know better: 2
did that: 2
officers who: 4
Macondo to: 4
several of: 3
taken part: 2
the virtues: 2
her name: 2
have taken: 3
told the: 9
forget that: 2
matter how: 4
may be: 2
give you: 2
first sign: 2
retired to: 2
as those: 2
to death.: 5
Úrsula refused: 2
he visited: 5
old friend: 2
the revolution: 5
the cot: 4
“Go to: 2
since his: 4
given himself: 2
himself the: 3
the opportunity: 5
see how: 2
conformity with: 2
disgust with: 2
with himself: 3
the beginnings: 2
“that all: 2
other people: 2
win the: 2
to clean: 3
clean his: 2
his thick: 2
rimmed glasses: 2
glasses on: 2
worries me: 2
because after: 5
for people: 2
people like: 2
it’s a: 2
his glasses: 2
off his: 9
watch and: 3
“is that: 4
of fighting: 2
them so: 4
much and: 3
and thinking: 4
about them: 2
up as: 5
in life: 2
life is: 5
is worth: 2
wedding ring: 3
ring and: 3
the medal: 2
“At this: 2
this rate: 2
only be: 4
the glasses: 2
send for: 2
said. “I: 2
to my: 2
“She’s still: 2
same house: 2
only then: 6
he ordered.: 2
to perceive: 2
perceive the: 2
the emptiness: 3
emptiness of: 3
